id,uid,source_dataset,source_url,caption,row_idx,local_relpath
1428,000000180202,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000180202.jpg,A silver bowl of sliced carrots and chopped broccoli.  ,1428,raw/coco/000000180202.jpg
1429,000000323925,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000323925.jpg,"A lunch salad in a yellow bowl made out of fruit, vegetables, and meats with chopsticks. ",1429,raw/coco/000000323925.jpg
1430,000000085029,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000085029.jpg,a group of people picking out bananas from carts,1430,raw/coco/000000085029.jpg
1431,000000401718,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000401718.jpg,An assortment of foods arranged on a plate.,1431,raw/coco/000000401718.jpg
1432,000000361763,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000361763.jpg,Two baseball players work out on the field.,1432,raw/coco/000000361763.jpg
1433,000000486580,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000486580.jpg,A man in the snow in the mountains ,1433,raw/coco/000000486580.jpg
1434,000000561437,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000561437.jpg,A person in white shirt doing a trick on skis.,1434,raw/coco/000000561437.jpg
1435,000000033958,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000033958.jpg,a person on skis doing a backflip high in the air.,1435,raw/coco/000000033958.jpg
1436,000000166624,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000166624.jpg,A person in  a white jacket skiing down a slope,1436,raw/coco/000000166624.jpg
1437,000000478981,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000478981.jpg,A piece of cooked broccoli is on some cheese.,1437,raw/coco/000000478981.jpg
1438,000000138057,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000138057.jpg,"A cheesy pizza, topped with chicken and vegetables.  ",1438,raw/coco/000000138057.jpg
1439,000000519055,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000519055.jpg,A man throwing a baseball while people watch from chairs behind him.,1439,raw/coco/000000519055.jpg
1440,000000387375,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000387375.jpg,A group of people riding on top of a ski lift.,1440,raw/coco/000000387375.jpg
1441,000000157370,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000157370.jpg,A woman on a ski slope wearing her skis,1441,raw/coco/000000157370.jpg
1442,000000239235,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000239235.jpg,A group of people riding down a snow covered ski slope.,1442,raw/coco/000000239235.jpg
1443,000000432146,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000432146.jpg,A person riding skis down a snow covered slope.,1443,raw/coco/000000432146.jpg
1444,000000257046,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000257046.jpg,A boy in a pitchers pose then pitching a baseball.,1444,raw/coco/000000257046.jpg
1445,000000131280,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000131280.jpg,a group of pictures with baseball players in it,1445,raw/coco/000000131280.jpg
1446,000000508949,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000508949.jpg,A woman riding skis next to a brown dog standing on it's hind legs.,1446,raw/coco/000000508949.jpg
1447,000000447378,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000447378.jpg,Several different types of vegetables laying together including cabbage.,1447,raw/coco/000000447378.jpg
1448,000000270785,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000270785.jpg,"A photo of an outdoor with many things in the scene.
",1448,raw/coco/000000270785.jpg
1449,000000099807,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000099807.jpg,A person with skis in the snow with two dogs.,1449,raw/coco/000000099807.jpg
1450,000000573796,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000573796.jpg,a apple that has a pair of knifes sticking out of it,1450,raw/coco/000000573796.jpg
1451,000000066445,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000066445.jpg,A white plate topped with pasta and chicken with broccoli,1451,raw/coco/000000066445.jpg
1452,000000345618,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000345618.jpg,A picture of some food on a plate.,1452,raw/coco/000000345618.jpg
1453,000000205605,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000205605.jpg,A wine glass and bottle on a kitchen counter by a microwave.,1453,raw/coco/000000205605.jpg
1454,000000011742,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000011742.jpg,A glass of red wine sits beside the bottle for a refill as a piece of cake goes untouched in the back.,1454,raw/coco/000000011742.jpg
1455,000000088854,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000088854.jpg,Two cross country skiers heading onto the trail,1455,raw/coco/000000088854.jpg
1456,000000024755,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000024755.jpg,I am unable to see an image above.,1456,raw/coco/000000024755.jpg
1457,000000173204,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000173204.jpg,Two skiers race while a crowd looks on.,1457,raw/coco/000000173204.jpg
1458,000000145422,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000145422.jpg,A time lapse photo of a man skiing down a hill.,1458,raw/coco/000000145422.jpg
1459,000000245182,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000245182.jpg,A group of skiers skiing in a line with spectators on the side.,1459,raw/coco/000000245182.jpg
1460,000000321395,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000321395.jpg,"A plate of food that includes rice, meat and vegetables.",1460,raw/coco/000000321395.jpg
1461,000000033900,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000033900.jpg,A man riding skis on top of  a snow covered field.,1461,raw/coco/000000033900.jpg
1462,000000416059,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000416059.jpg,Two people walk through the snow behind a dog.,1462,raw/coco/000000416059.jpg
1463,000000119939,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000119939.jpg,Some young skateboarders are riding down the sidewalk.,1463,raw/coco/000000119939.jpg
1464,000000160195,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000160195.jpg,There is two men riding on a skateboard on the street.,1464,raw/coco/000000160195.jpg
1465,000000262119,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000262119.jpg,A man flying through the air on a skateboard.,1465,raw/coco/000000262119.jpg
1466,000000481415,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000481415.jpg,Snowy mountain with flags and an air born skier.,1466,raw/coco/000000481415.jpg
1467,000000083161,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000083161.jpg,A white plate topped with salad and onions.,1467,raw/coco/000000083161.jpg
1468,000000484573,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000484573.jpg,A pile of food on a white plate.,1468,raw/coco/000000484573.jpg
1469,000000580591,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000580591.jpg,A woman riding skis down a snow covered slope.,1469,raw/coco/000000580591.jpg
1470,000000004275,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000004275.jpg,A young man doing a skateboard trick outside.,1470,raw/coco/000000004275.jpg
1471,000000551957,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000551957.jpg,A young man does a kick flip outside,1471,raw/coco/000000551957.jpg
1472,000000422686,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000422686.jpg,A young man riding down the side of a skateboard ramp.,1472,raw/coco/000000422686.jpg
1473,000000468545,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000468545.jpg,A man riding a skateboard up the side of a ramp.,1473,raw/coco/000000468545.jpg
1474,000000328284,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000328284.jpg,A person is snow skiing next to a tree.,1474,raw/coco/000000328284.jpg
1475,000000362005,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000362005.jpg,A man flying into the air on top of a skateboard ramp.,1475,raw/coco/000000362005.jpg
1476,000000434662,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000434662.jpg,A skier bending down to gain momentum as she goes down the slope.,1476,raw/coco/000000434662.jpg
1477,000000550601,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000550601.jpg,Two people are in the air as they perform water stunts.,1477,raw/coco/000000550601.jpg
1478,000000009628,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000009628.jpg,A man riding a board over the top of a wave.,1478,raw/coco/000000009628.jpg
1479,000000542922,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000542922.jpg,Chicken and broccoli garnished with tomatoes and sliced lemons.,1479,raw/coco/000000542922.jpg
1480,000000226588,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000226588.jpg,a person riding skis on a snowy slope,1480,raw/coco/000000226588.jpg
1481,000000283222,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000283222.jpg,A pair of red and black skis on a white background.,1481,raw/coco/000000283222.jpg
1482,000000122542,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000122542.jpg,TWO LADIES ARE OUT SPENDING THE DAY SKIING,1482,raw/coco/000000122542.jpg
1483,000000305738,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000305738.jpg,"A picture loaded with much wonderful sustenance on table.
",1483,raw/coco/000000305738.jpg
1484,000000166358,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000166358.jpg,A person skiing alone on snow covered mountain,1484,raw/coco/000000166358.jpg
1485,000000292789,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000292789.jpg,a close up of a skate board on a tree branch,1485,raw/coco/000000292789.jpg
1486,000000301799,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000301799.jpg,"A sandwich, carrots and strawberries in a lunch box.",1486,raw/coco/000000301799.jpg
1487,000000317798,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000317798.jpg,A half a sandwich sitting on top of a table.,1487,raw/coco/000000317798.jpg
1488,000000532620,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000532620.jpg,A sandwich is next to a yellow stuffed animal.,1488,raw/coco/000000532620.jpg
1489,000000215787,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000215787.jpg,A couple of women preparing food inside of a kitchen.,1489,raw/coco/000000215787.jpg
1490,000000535993,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000535993.jpg,a glass of water is sitting on a wood table,1490,raw/coco/000000535993.jpg
1491,000000361472,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000361472.jpg,Small children with protective gear playing in a park. ,1491,raw/coco/000000361472.jpg
1492,000000411027,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000411027.jpg,a close up of a sandwich in a paper plate,1492,raw/coco/000000411027.jpg
1493,000000346717,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000346717.jpg,A man flying through the air while riding a skateboard.,1493,raw/coco/000000346717.jpg
1494,000000234147,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000234147.jpg,A basket of large carrots next to a box of bell peppers.,1494,raw/coco/000000234147.jpg
1495,000000499957,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000499957.jpg,"Patches of cloth, cotton, and scissors sitting on a table.",1495,raw/coco/000000499957.jpg
1496,000000376751,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000376751.jpg,Skies skiing near a chair lift and a mountain behind.,1496,raw/coco/000000376751.jpg
1497,000000064335,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000064335.jpg,This photo depicts someone cross country skiing in the mountains.,1497,raw/coco/000000064335.jpg
1498,000000067218,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000067218.jpg,A group of people riding snow boards on top of a slope.,1498,raw/coco/000000067218.jpg
1499,000000492914,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000492914.jpg,A boy balancing on a skateboard in a parking lot.,1499,raw/coco/000000492914.jpg
1500,000000057224,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000057224.jpg,some people on skis ride on the snow ,1500,raw/coco/000000057224.jpg
1501,000000242103,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000242103.jpg,A small plastic dish with food in it ,1501,raw/coco/000000242103.jpg
